MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10020162832,34994509,0.090000,Active Import Interval (kW),17-02-2023 05:00
10020162832,34994509,0.072000,Active Import Interval (kW),17-02-2023 04:30
10020162832,34994509,0.128000,Active Import Interval (kW),17-02-2023 04:00
10020162832,34994509,0.167000,Active Import Interval (kW),17-02-2023 03:30
10020162832,34994509,0.089000,Active Import Interval (kW),17-02-2023 03:00
10020162832,34994509,0.086000,Active Import Interval (kW),17-02-2023 02:30
10020162832,34994509,0.071000,Active Import Interval (kW),17-02-2023 02:00
10020162832,34994509,0.088000,Active Import Interval (kW),17-02-2023 01:30
10020162832,34994509,0.069000,Active Import Interval (kW),17-02-2023 01:00
10020162832,34994509,1.580000,Active Import Interval (kW),17-02-2023 00:30
10020162832,34994509,0.961000,Active Import Interval (kW),17-02-2023 00:00
10020162832,34994509,0.529000,Active Import Interval (kW),16-02-2023 23:30
10020162832,34994509,0.522000,Active Import Interval (kW),16-02-2023 23:00
10020162832,34994509,0.515000,Active Import Interval (kW),16-02-2023 22:30
10020162832,34994509,0.534000,Active Import Interval (kW),16-02-2023 22:00
10020162832,34994509,0.732000,Active Import Interval (kW),16-02-2023 21:30
10020162832,34994509,0.611000,Active Import Interval (kW),16-02-2023 21:00
10020162832,34994509,0.776000,Active Import Interval (kW),16-02-2023 20:30
10020162832,34994509,0.807000,Active Import Interval (kW),16-02-2023 20:00
10020162832,34994509,0.758000,Active Import Interval (kW),16-02-2023 19:30
10020162832,34994509,0.823000,Active Import Interval (kW),16-02-2023 19:00
10020162832,34994509,1.178000,Active Import Interval (kW),16-02-2023 18:30
10020162832,34994509,1.176000,Active Import Interval (kW),16-02-2023 18:00
10020162832,34994509,1.074000,Active Import Interval (kW),16-02-2023 17:30
10020162832,34994509,0.336000,Active Import Interval (kW),16-02-2023 17:00
10020162832,34994509,0.206000,Active Import Interval (kW),16-02-2023 16:30
10020162832,34994509,0.132000,Active Import Interval (kW),16-02-2023 16:00
10020162832,34994509,0.050000,Active Import Interval (kW),16-02-2023 15:30
10020162832,34994509,0.069000,Active Import Interval (kW),16-02-2023 15:00
10020162832,34994509,0.069000,Active Import Interval (kW),16-02-2023 14:30
10020162832,34994509,0.060000,Active Import Interval (kW),16-02-2023 14:00
10020162832,34994509,0.077000,Active Import Interval (kW),16-02-2023 13:30
10020162832,34994509,0.068000,Active Import Interval (kW),16-02-2023 13:00
10020162832,34994509,0.170000,Active Import Interval (kW),16-02-2023 12:30
10020162832,34994509,0.194000,Active Import Interval (kW),16-02-2023 12:00
10020162832,34994509,0.154000,Active Import Interval (kW),16-02-2023 11:30
10020162832,34994509,0.633000,Active Import Interval (kW),16-02-2023 11:00
10020162832,34994509,0.255000,Active Import Interval (kW),16-02-2023 10:30
10020162832,34994509,0.247000,Active Import Interval (kW),16-02-2023 10:00
10020162832,34994509,0.359000,Active Import Interval (kW),16-02-2023 09:30
10020162832,34994509,0.232000,Active Import Interval (kW),16-02-2023 09:00
10020162832,34994509,0.286000,Active Import Interval (kW),16-02-2023 08:30
10020162832,34994509,0.335000,Active Import Interval (kW),16-02-2023 08:00
10020162832,34994509,0.059000,Active Import Interval (kW),16-02-2023 07:30
10020162832,34994509,0.068000,Active Import Interval (kW),16-02-2023 07:00
10020162832,34994509,0.047000,Active Import Interval (kW),16-02-2023 06:30
10020162832,34994509,0.066000,Active Import Interval (kW),16-02-2023 06:00
10020162832,34994509,0.061000,Active Import Interval (kW),16-02-2023 05:30
10020162832,34994509,0.053000,Active Import Interval (kW),16-02-2023 05:00
10020162832,34994509,0.068000,Active Import Interval (kW),16-02-2023 04:30
10020162832,34994509,0.049000,Active Import Interval (kW),16-02-2023 04:00
10020162832,34994509,0.065000,Active Import Interval (kW),16-02-2023 03:30
10020162832,34994509,0.067000,Active Import Interval (kW),16-02-2023 03:00
10020162832,34994509,0.049000,Active Import Interval (kW),16-02-2023 02:30
10020162832,34994509,0.067000,Active Import Interval (kW),16-02-2023 02:00
10020162832,34994509,0.057000,Active Import Interval (kW),16-02-2023 01:30
10020162832,34994509,0.097000,Active Import Interval (kW),16-02-2023 01:00
10020162832,34994509,0.169000,Active Import Interval (kW),16-02-2023 00:30
10020162832,34994509,0.197000,Active Import Interval (kW),16-02-2023 00:00
10020162832,34994509,0.224000,Active Import Interval (kW),15-02-2023 23:30
10020162832,34994509,0.269000,Active Import Interval (kW),15-02-2023 23:00
10020162832,34994509,0.253000,Active Import Interval (kW),15-02-2023 22:30
10020162832,34994509,0.254000,Active Import Interval (kW),15-02-2023 22:00
10020162832,34994509,0.271000,Active Import Interval (kW),15-02-2023 21:30
10020162832,34994509,0.510000,Active Import Interval (kW),15-02-2023 21:00
10020162832,34994509,0.695000,Active Import Interval (kW),15-02-2023 20:30
10020162832,34994509,0.927000,Active Import Interval (kW),15-02-2023 20:00
10020162832,34994509,0.780000,Active Import Interval (kW),15-02-2023 19:30
10020162832,34994509,0.781000,Active Import Interval (kW),15-02-2023 19:00
10020162832,34994509,0.820000,Active Import Interval (kW),15-02-2023 18:30
10020162832,34994509,1.562000,Active Import Interval (kW),15-02-2023 18:00
10020162832,34994509,0.914000,Active Import Interval (kW),15-02-2023 17:30
10020162832,34994509,0.331000,Active Import Interval (kW),15-02-2023 17:00
10020162832,34994509,0.329000,Active Import Interval (kW),15-02-2023 16:30
10020162832,34994509,0.128000,Active Import Interval (kW),15-02-2023 16:00
10020162832,34994509,0.109000,Active Import Interval (kW),15-02-2023 15:30
10020162832,34994509,0.144000,Active Import Interval (kW),15-02-2023 15:00
10020162832,34994509,0.252000,Active Import Interval (kW),15-02-2023 14:30
10020162832,34994509,0.262000,Active Import Interval (kW),15-02-2023 14:00
10020162832,34994509,0.124000,Active Import Interval (kW),15-02-2023 13:30
10020162832,34994509,0.145000,Active Import Interval (kW),15-02-2023 13:00
10020162832,34994509,0.295000,Active Import Interval (kW),15-02-2023 12:30
10020162832,34994509,1.660000,Active Import Interval (kW),15-02-2023 12:00
10020162832,34994509,2.875000,Active Import Interval (kW),15-02-2023 11:30
10020162832,34994509,3.434000,Active Import Interval (kW),15-02-2023 11:00
10020162832,34994509,0.694000,Active Import Interval (kW),15-02-2023 10:30
10020162832,34994509,0.154000,Active Import Interval (kW),15-02-2023 10:00
10020162832,34994509,0.309000,Active Import Interval (kW),15-02-2023 09:30
10020162832,34994509,1.307000,Active Import Interval (kW),15-02-2023 09:00
10020162832,34994509,2.832000,Active Import Interval (kW),15-02-2023 08:30
10020162832,34994509,0.109000,Active Import Interval (kW),15-02-2023 08:00
10020162832,34994509,0.051000,Active Import Interval (kW),15-02-2023 07:30
10020162832,34994509,0.071000,Active Import Interval (kW),15-02-2023 07:00
10020162832,34994509,0.072000,Active Import Interval (kW),15-02-2023 06:30
10020162832,34994509,0.073000,Active Import Interval (kW),15-02-2023 06:00
10020162832,34994509,0.138000,Active Import Interval (kW),15-02-2023 05:30
10020162832,34994509,0.068000,Active Import Interval (kW),15-02-2023 05:00
10020162832,34994509,0.070000,Active Import Interval (kW),15-02-2023 04:30
10020162832,34994509,0.071000,Active Import Interval (kW),15-02-2023 04:00
10020162832,34994509,0.053000,Active Import Interval (kW),15-02-2023 03:30
10020162832,34994509,0.073000,Active Import Interval (kW),15-02-2023 03:00
10020162832,34994509,0.070000,Active Import Interval (kW),15-02-2023 02:30
10020162832,34994509,0.056000,Active Import Interval (kW),15-02-2023 02:00
10020162832,34994509,0.081000,Active Import Interval (kW),15-02-2023 01:30
10020162832,34994509,0.075000,Active Import Interval (kW),15-02-2023 01:00
10020162832,34994509,0.075000,Active Import Interval (kW),15-02-2023 00:30
10020162832,34994509,0.105000,Active Import Interval (kW),15-02-2023 00:00
10020162832,34994509,0.171000,Active Import Interval (kW),14-02-2023 23:30
10020162832,34994509,0.335000,Active Import Interval (kW),14-02-2023 23:00
10020162832,34994509,0.288000,Active Import Interval (kW),14-02-2023 22:30
10020162832,34994509,0.495000,Active Import Interval (kW),14-02-2023 22:00
10020162832,34994509,0.530000,Active Import Interval (kW),14-02-2023 21:30
10020162832,34994509,0.997000,Active Import Interval (kW),14-02-2023 21:00
10020162832,34994509,1.427000,Active Import Interval (kW),14-02-2023 20:30
10020162832,34994509,2.287000,Active Import Interval (kW),14-02-2023 20:00
10020162832,34994509,1.404000,Active Import Interval (kW),14-02-2023 19:30
10020162832,34994509,0.424000,Active Import Interval (kW),14-02-2023 19:00
10020162832,34994509,0.447000,Active Import Interval (kW),14-02-2023 18:30
10020162832,34994509,1.090000,Active Import Interval (kW),14-02-2023 18:00
10020162832,34994509,1.445000,Active Import Interval (kW),14-02-2023 17:30
10020162832,34994509,0.176000,Active Import Interval (kW),14-02-2023 17:00
10020162832,34994509,0.080000,Active Import Interval (kW),14-02-2023 16:30
10020162832,34994509,0.096000,Active Import Interval (kW),14-02-2023 16:00
10020162832,34994509,0.207000,Active Import Interval (kW),14-02-2023 15:30
10020162832,34994509,0.179000,Active Import Interval (kW),14-02-2023 15:00
10020162832,34994509,0.618000,Active Import Interval (kW),14-02-2023 14:30
10020162832,34994509,0.428000,Active Import Interval (kW),14-02-2023 14:00
10020162832,34994509,2.801000,Active Import Interval (kW),14-02-2023 13:30
10020162832,34994509,1.119000,Active Import Interval (kW),14-02-2023 13:00
10020162832,34994509,1.097000,Active Import Interval (kW),14-02-2023 12:30
10020162832,34994509,1.851000,Active Import Interval (kW),14-02-2023 12:00
10020162832,34994509,0.491000,Active Import Interval (kW),14-02-2023 11:30
10020162832,34994509,0.497000,Active Import Interval (kW),14-02-2023 11:00
10020162832,34994509,0.422000,Active Import Interval (kW),14-02-2023 10:30
10020162832,34994509,0.650000,Active Import Interval (kW),14-02-2023 10:00
10020162832,34994509,0.468000,Active Import Interval (kW),14-02-2023 09:30
10020162832,34994509,0.333000,Active Import Interval (kW),14-02-2023 09:00
10020162832,34994509,0.571000,Active Import Interval (kW),14-02-2023 08:30
10020162832,34994509,0.061000,Active Import Interval (kW),14-02-2023 08:00
10020162832,34994509,0.085000,Active Import Interval (kW),14-02-2023 07:30
10020162832,34994509,0.137000,Active Import Interval (kW),14-02-2023 07:00
10020162832,34994509,0.075000,Active Import Interval (kW),14-02-2023 06:30
10020162832,34994509,0.056000,Active Import Interval (kW),14-02-2023 06:00
10020162832,34994509,0.056000,Active Import Interval (kW),14-02-2023 05:30
10020162832,34994509,0.075000,Active Import Interval (kW),14-02-2023 05:00
10020162832,34994509,0.054000,Active Import Interval (kW),14-02-2023 04:30
10020162832,34994509,0.059000,Active Import Interval (kW),14-02-2023 04:00
10020162832,34994509,0.075000,Active Import Interval (kW),14-02-2023 03:30
10020162832,34994509,0.050000,Active Import Interval (kW),14-02-2023 03:00
10020162832,34994509,0.063000,Active Import Interval (kW),14-02-2023 02:30
10020162832,34994509,0.071000,Active Import Interval (kW),14-02-2023 02:00
10020162832,34994509,0.052000,Active Import Interval (kW),14-02-2023 01:30
10020162832,34994509,0.069000,Active Import Interval (kW),14-02-2023 01:00
10020162832,34994509,0.066000,Active Import Interval (kW),14-02-2023 00:30
10020162832,34994509,0.054000,Active Import Interval (kW),14-02-2023 00:00
10020162832,34994509,0.903000,Active Import Interval (kW),13-02-2023 23:30
10020162832,34994509,1.294000,Active Import Interval (kW),13-02-2023 23:00
10020162832,34994509,0.224000,Active Import Interval (kW),13-02-2023 22:30
10020162832,34994509,0.189000,Active Import Interval (kW),13-02-2023 22:00
10020162832,34994509,0.210000,Active Import Interval (kW),13-02-2023 21:30
10020162832,34994509,0.586000,Active Import Interval (kW),13-02-2023 21:00
10020162832,34994509,0.566000,Active Import Interval (kW),13-02-2023 20:30
10020162832,34994509,0.724000,Active Import Interval (kW),13-02-2023 20:00
10020162832,34994509,1.086000,Active Import Interval (kW),13-02-2023 19:30
10020162832,34994509,1.157000,Active Import Interval (kW),13-02-2023 19:00
10020162832,34994509,1.330000,Active Import Interval (kW),13-02-2023 18:30
10020162832,34994509,0.747000,Active Import Interval (kW),13-02-2023 18:00
10020162832,34994509,0.204000,Active Import Interval (kW),13-02-2023 17:30
10020162832,34994509,0.181000,Active Import Interval (kW),13-02-2023 17:00
10020162832,34994509,0.192000,Active Import Interval (kW),13-02-2023 16:30
10020162832,34994509,0.202000,Active Import Interval (kW),13-02-2023 16:00
10020162832,34994509,0.182000,Active Import Interval (kW),13-02-2023 15:30
10020162832,34994509,0.198000,Active Import Interval (kW),13-02-2023 15:00
10020162832,34994509,0.196000,Active Import Interval (kW),13-02-2023 14:30
10020162832,34994509,0.435000,Active Import Interval (kW),13-02-2023 14:00
10020162832,34994509,0.471000,Active Import Interval (kW),13-02-2023 13:30
10020162832,34994509,0.201000,Active Import Interval (kW),13-02-2023 13:00
10020162832,34994509,0.261000,Active Import Interval (kW),13-02-2023 12:30
10020162832,34994509,0.197000,Active Import Interval (kW),13-02-2023 12:00
10020162832,34994509,0.208000,Active Import Interval (kW),13-02-2023 11:30
10020162832,34994509,0.301000,Active Import Interval (kW),13-02-2023 11:00
10020162832,34994509,0.309000,Active Import Interval (kW),13-02-2023 10:30
10020162832,34994509,0.382000,Active Import Interval (kW),13-02-2023 10:00
10020162832,34994509,0.383000,Active Import Interval (kW),13-02-2023 09:30
10020162832,34994509,0.554000,Active Import Interval (kW),13-02-2023 09:00
10020162832,34994509,0.446000,Active Import Interval (kW),13-02-2023 08:30
10020162832,34994509,0.496000,Active Import Interval (kW),13-02-2023 08:00
10020162832,34994509,0.086000,Active Import Interval (kW),13-02-2023 07:30
10020162832,34994509,0.057000,Active Import Interval (kW),13-02-2023 07:00
10020162832,34994509,0.071000,Active Import Interval (kW),13-02-2023 06:30
10020162832,34994509,0.077000,Active Import Interval (kW),13-02-2023 06:00
10020162832,34994509,0.056000,Active Import Interval (kW),13-02-2023 05:30
10020162832,34994509,0.077000,Active Import Interval (kW),13-02-2023 05:00
10020162832,34994509,0.050000,Active Import Interval (kW),13-02-2023 04:30
10020162832,34994509,0.069000,Active Import Interval (kW),13-02-2023 04:00
10020162832,34994509,0.065000,Active Import Interval (kW),13-02-2023 03:30
10020162832,34994509,0.057000,Active Import Interval (kW),13-02-2023 03:00
10020162832,34994509,0.082000,Active Import Interval (kW),13-02-2023 02:30
10020162832,34994509,0.057000,Active Import Interval (kW),13-02-2023 02:00
10020162832,34994509,0.082000,Active Import Interval (kW),13-02-2023 01:30
10020162832,34994509,0.068000,Active Import Interval (kW),13-02-2023 01:00
10020162832,34994509,0.099000,Active Import Interval (kW),13-02-2023 00:30
10020162832,34994509,0.138000,Active Import Interval (kW),13-02-2023 00:00
10020162832,34994509,0.135000,Active Import Interval (kW),12-02-2023 23:30
10020162832,34994509,0.214000,Active Import Interval (kW),12-02-2023 23:00
